ensembl_id,TH-A-Control,TH-A-Mutant,TH-B-Control,TH-B-Mutant,TH-C-Control,TH-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000030619,264.8740436,248.6752304,225.2171383,277.9388647,280.8484365,310.6454829,Eed,protein_coding,268.0331994,0.119857478,0.146782978,0.81656252,0.414178481,0.999933842
ENSMUSG00000030621,35.18621982,32.28415272,64.47748718,25.26716952,13.48072495,26.56836367,Me3,protein_coding,32.87735298,-0.43650209,0.458721075,-0.951563192,0.341318556,0.999933842
ENSMUSG00000030629,433.9633778,426.6743427,394.1299921,419.6547286,384.2006611,400.5691753,Zfand6,protein_coding,409.8653796,0.040356088,0.113881255,0.354369891,0.723061696,0.999933842
ENSMUSG00000030630,31.27663984,29.66651872,34.50907765,32.95717764,15.72751244,28.61208395,Fah,protein_coding,28.79150171,0.149944264,0.40911487,0.366508956,0.713985331,0.999933842
ENSMUSG00000030638,298.1054735,316.7337145,299.6840953,305.4031794,296.5759489,235.0278325,Sh3gl3,protein_coding,291.9217074,-0.0600983,0.142179183,-0.422694088,0.67251847,0.999933842
ENSMUSG00000030641,87.96554955,129.1366109,100.8028321,121.9415573,141.547612,105.2515945,Ddias,protein_coding,114.4409594,0.116435146,0.221271189,0.52621015,0.598742203,0.999933842
ENSMUSG00000030647,372.3874931,372.5765733,350.5395782,413.063293,369.5965424,437.3561404,Ndufc2,protein_coding,385.9199367,0.161696059,0.118598925,1.363385535,0.172761037,0.999933842
ENSMUSG00000030649,188.637234,246.0575964,241.5635435,180.1659044,178.6196056,188.022266,Anapc15,protein_coding,203.8443583,0.013721727,0.176869198,0.077581214,0.938161186,0.999933842
ENSMUSG00000030652,192.546814,157.0580403,157.1071167,152.7015897,149.4113682,151.2353009,Coq7,protein_coding,160.0100383,-0.11531898,0.175661014,-0.656485907,0.511511532,0.999933842
ENSMUSG00000030653,164.2023592,171.018755,117.1492373,92.28009738,144.9177932,220.7217905,Pde2a,protein_coding,151.7150054,0.187312931,0.246270873,0.760597178,0.446897706,0.999933842
ENSMUSG00000030654,1619.543507,1656.08978,1570.163033,1623.690285,1694.077769,1730.009219,Arl6ip1,protein_coding,1648.928932,0.037500864,0.070621297,0.531013527,0.595409405,0.999933842
ENSMUSG00000030655,3757.106361,3893.294309,3737.877989,3740.639662,3684.731487,3856.500173,Smg1,protein_coding,3778.35833,0.039681292,0.056192428,0.706167957,0.480083695,0.999933842
ENSMUSG00000030657,138.7900893,162.2933083,135.3119097,109.8572588,113.4627683,109.3390351,Xylt1,protein_coding,128.1757283,-0.019065637,0.21093707,-0.090385428,0.927980936,0.999933842
ENSMUSG00000030659,236.5295888,253.9104984,227.9415392,280.1360099,196.5939056,258.5306157,Nucb2,protein_coding,242.2736929,0.257967048,0.144729964,1.782402489,0.07468362,0.999933842
ENSMUSG00000030660,1143.552144,1193.641106,1119.728756,1146.909782,1270.558327,1072.953148,Pik3c2a,protein_coding,1157.890544,-0.048206241,0.083586511,-0.576722733,0.564126773,0.999933842
ENSMUSG00000030662,1170.919204,1148.268783,1165.135437,1166.684088,1175.069858,1156.74568,Ipo5,protein_coding,1163.803842,-0.016385953,0.074428259,-0.22015768,0.825748354,0.999933842
ENSMUSG00000030663,247.2809337,243.4399624,252.461147,268.0517114,307.8098864,226.8529513,1110004F10Rik,protein_coding,257.6494321,-0.127389057,0.146731741,-0.868176554,0.385297688,0.999933842
ENSMUSG00000030669,5.86436997,11.34308069,9.989469845,10.98572588,3.370181238,15.32790212,Calca,protein_coding,9.480121622,0.949126354,0.699189623,1.357466304,0.174633093,0.999933842
ENSMUSG00000030670,19.5478999,20.06852737,23.61147418,20.87287917,28.08484365,21.45906296,Cyp2r1,protein_coding,22.27411454,-0.1882145,0.438773724,-0.428955722,0.667955448,0.999933842
ENSMUSG00000030672,19.5478999,13.08817002,21.79520693,17.57716141,21.34448117,20.43720282,Mylpf,protein_coding,18.96502038,-0.301181954,0.47722453,-0.631111637,0.527967533,0.999933842
ENSMUSG00000030677,67.44025465,60.2055821,66.29375443,76.90008115,60.66326228,50.07114692,Kif22,protein_coding,63.59568026,-0.059346382,0.272294018,-0.217949635,0.827468354,0.999933842
ENSMUSG00000030678,780.938601,741.6629679,732.8638332,838.2108845,762.7843535,790.9197493,Maz,protein_coding,774.5633982,0.057396269,0.090604313,0.633482751,0.526418441,0.999933842
ENSMUSG00000030680,101.6490795,68.05848412,99.89469845,77.99865374,71.89719975,77.66137073,Pagr1a,protein_coding,82.85991438,-0.296797189,0.241670581,-1.228106409,0.219407025,0.999933842
ENSMUSG00000030681,9.77394995,14.83325936,10.89760347,14.28144364,19.09769368,13.28418184,Mvp,protein_coding,13.69468866,0.105129987,0.567539018,0.185238343,0.853042096,0.999933842
ENSMUSG00000030682,289.3089185,242.5674177,221.5846038,263.6574211,248.2700179,279.9896787,Cdipt,protein_coding,257.5630096,0.049867165,0.147846639,0.33728981,0.735898441,0.999933842
ENSMUSG00000030683,1226.630719,1219.817446,1168.767972,1286.4285,1118.900171,1329.440044,Sez6l2,protein_coding,1224.997475,0.125031711,0.078315576,1.596511404,0.110374662,0.999933842
ENSMUSG00000030685,371.4100981,340.2924206,322.3874359,362.528954,293.2057677,347.432448,Kctd13,protein_coding,339.542854,0.087110001,0.128907109,0.675757929,0.49919435,0.999933842
ENSMUSG00000030688,21.50268989,34.02924206,32.6928104,41.74575834,41.5655686,44.96184621,Stard10,protein_coding,36.08298592,0.337176404,0.366606886,0.919721961,0.357718073,0.999933842
ENSMUSG00000030689,179.8406791,162.2933083,141.6688451,138.4201461,150.534762,155.3227415,Ino80e,protein_coding,154.6800803,-0.047347331,0.179627841,-0.263585706,0.792099174,0.999933842
ENSMUSG00000030691,1981.179655,2085.381757,1992.445167,2027.964997,1915.386337,1992.627275,Fchsd2,protein_coding,1999.164198,0.052143547,0.065089784,0.801101855,0.423072682,0.999933842
ENSMUSG00000030695,176.9084941,151.8227723,164.3721856,161.4901704,175.2494244,206.4157485,Aldoa,protein_coding,172.7097992,0.007877484,0.17467416,0.045098166,0.964029063,0.999933842
ENSMUSG00000030697,248.2583287,208.5381757,235.2066082,204.3345013,249.3934116,211.5250492,Ppp4c,protein_coding,226.2093458,-0.230053853,0.14350373,-1.603121068,0.108907927,0.999933842
ENSMUSG00000030699,15.63831992,6.107812677,16.3464052,9.887153291,14.6041187,5.109300706,Tbx6,protein_coding,11.28218508,-1.154459702,0.633801916,-1.821483452,0.0685334,0.999933842
ENSMUSG00000030701,92.85252452,78.52902013,76.28322427,60.42149233,124.6967058,100.1422938,Plekhb1,protein_coding,88.82087682,-0.28980128,0.259317088,-1.117555661,0.263756815,0.999933842
ENSMUSG00000030703,9.77394995,5.235268009,9.081336223,3.295717764,1.123393746,14.30604198,Gdpd3,protein_coding,7.135951278,0.174184939,0.878770179,0.19821444,0.84287729,0.999933842
ENSMUSG00000030704,1487.595182,1369.895129,1422.137252,1451.214389,1561.517307,1466.369303,Rab6a,protein_coding,1459.788094,-0.060356121,0.074274338,-0.812610691,0.4164413,0.999933842
ENSMUSG00000030706,67.44025465,94.23482416,94.44589672,90.0829522,92.11828717,64.37718889,Mrpl48,protein_coding,83.78323397,-0.028072036,0.250070361,-0.112256551,0.910619991,0.999933842
ENSMUSG00000030707,155.4058042,155.3129509,142.5769787,154.8987349,120.2031308,215.6124898,Coro1a,protein_coding,157.3350149,0.326841059,0.192143476,1.701026054,0.088938095,0.999933842
ENSMUSG00000030711,20.52529489,16.57834869,19.07080607,25.26716952,25.83805616,17.3716224,Sult1a1,protein_coding,20.77521629,-0.146009021,0.460835768,-0.31683526,0.751368608,0.999933842
ENSMUSG00000030714,151.4962242,130.8817002,121.6899054,141.7158638,122.4499183,142.0385596,Ccdc101,protein_coding,135.0453619,0.065643965,0.188304909,0.348604642,0.727386142,0.999933842
ENSMUSG00000030718,646.0580917,658.7712245,593.0112553,651.4535446,605.5092291,638.6625882,Ppme1,protein_coding,632.2443222,0.079628629,0.094557105,0.842122108,0.399719608,0.999933842
ENSMUSG00000030720,119.2421894,106.4504495,101.7109657,107.6601136,97.7352559,132.8418184,Cln3,protein_coding,110.9401321,0.120455907,0.208559707,0.57756078,0.563560692,0.999933842
ENSMUSG00000030722,172.0215191,197.195095,205.2381986,205.4330739,238.1594742,191.0878464,Nfatc2ip,protein_coding,201.5225345,-0.049422166,0.163715046,-0.301879196,0.762744156,0.999933842
ENSMUSG00000030725,51.80193473,47.98995675,40.866013,45.0414761,33.70181238,53.13672734,Lipt2,protein_coding,45.42298672,0.206423499,0.317160114,0.650849491,0.515143649,0.999933842
ENSMUSG00000030726,264.8740436,292.3024638,297.8678281,269.150284,259.5039553,253.421315,Pold3,protein_coding,272.853315,-0.013161992,0.137648644,-0.095620211,0.923822212,0.999933842
ENSMUSG00000030727,94.80731451,110.8131729,112.6085692,98.87153291,110.0925871,103.2078743,Rabep2,protein_coding,105.0668418,-0.018982263,0.207949122,-0.091283208,0.927267561,0.999933842
ENSMUSG00000030729,3385.696263,3312.17956,3149.407402,3270.450594,3372.428026,3408.925431,Pgm2l1,protein_coding,3316.514546,0.012558968,0.060672299,0.206996744,0.836012401,0.999933842
ENSMUSG00000030731,200.365974,233.8419711,211.595134,151.6030171,149.4113682,247.2901542,Syt3,protein_coding,199.0179364,0.172274478,0.194927243,0.883788614,0.376810334,0.999933842
ENSMUSG00000030733,387.048418,354.2531353,328.7443713,377.9089702,361.7327862,404.6566159,Sh2b1,protein_coding,369.0573828,0.076994997,0.122866017,0.626658195,0.530883312,0.999933842
ENSMUSG00000030735,71.34983463,63.69576077,68.11002167,56.02720198,57.29308105,60.28974833,Gm9755,protein_coding,62.79427474,-0.129071522,0.265411543,-0.486307119,0.626749433,0.999933842
ENSMUSG00000030737,11.72873994,10.47053602,6.356935356,2.197145176,2.246787492,14.30604198,Slco2b1,protein_coding,7.884364326,0.404505145,0.836318646,0.483673474,0.628617621,0.999933842
ENSMUSG00000030738,1417.222743,1402.179282,1353.119097,1441.327235,1592.972332,1377.46747,Eif3c,protein_coding,1430.714693,-0.04667704,0.07978903,-0.585005732,0.558543862,0.999933842
ENSMUSG00000030739,10.75134494,19.1959827,9.081336223,8.788580703,13.48072495,5.109300706,Myh14,protein_coding,11.06787837,0.013681506,0.665396273,0.020561441,0.9835955,0.999933842
ENSMUSG00000030741,283.4445485,283.5770171,331.4687721,293.318881,310.0566739,330.0608256,Spns1,protein_coding,305.3211197,-0.029844134,0.132792806,-0.2247421,0.822179911,0.999933842
ENSMUSG00000030742,7.81915996,4.362723341,9.081336223,9.887153291,11.23393746,11.24046155,Lat,protein_coding,8.937461971,-0.151675733,0.70559678,-0.21496092,0.829797787,0.999933842
ENSMUSG00000030744,776.051626,748.6433253,701.0791564,761.3108034,785.2522285,783.7667283,Rps3,protein_coding,759.3506446,0.020712462,0.090754153,0.228226046,0.819470514,0.999933842
ENSMUSG00000030747,64.50806967,55.84285876,59.93681907,42.84433093,60.66326228,64.37718889,Dgat2,protein_coding,58.02875493,-0.179967058,0.281458208,-0.639409523,0.522556556,0.999933842
ENSMUSG00000030748,51.80193473,22.68616137,27.24400867,16.47858882,22.46787492,26.56836367,Il4ra,protein_coding,27.8744887,-0.627140879,0.438384769,-1.430571779,0.15255298,0.999933842
ENSMUSG00000030750,75.25941461,81.14665414,90.81336223,70.30864562,78.63756222,70.50834974,Nsmce1,protein_coding,77.77899809,-0.139798879,0.240565993,-0.581124861,0.561156304,0.999933842
ENSMUSG00000030751,558.0925421,524.3993456,541.2476389,561.3705924,592.0285042,551.8044762,Psma1,protein_coding,554.8238499,-0.046434807,0.100165164,-0.463582395,0.64294697,0.999933842
ENSMUSG00000030752,35.18621982,36.64687606,43.59041387,28.56288728,25.83805616,36.78696508,Kdm8,protein_coding,34.43523638,-0.040862522,0.366608556,-0.111460906,0.911250865,0.999933842
ENSMUSG00000030753,971.530625,1062.759406,1013.477122,1012.883926,1041.386003,956.4610921,Prkrir,protein_coding,1009.749696,0.003876939,0.08269987,0.046879627,0.962609165,0.999933842
ENSMUSG00000030754,1084.908444,1091.55338,988.9575147,1055.728257,1097.55569,1023.903861,Copb1,protein_coding,1057.101191,0.001314148,0.081925462,0.016040779,0.987201859,0.999933842
ENSMUSG00000030757,968.59844,1189.278383,1018.017791,1056.82683,1058.236909,994.2699174,Zkscan2,protein_coding,1047.538045,0.091608312,0.088909191,1.030358179,0.302841898,0.999933842
ENSMUSG00000030759,1286.251813,1301.836645,1365.832968,1305.104234,1335.715164,1338.636785,Far1,protein_coding,1322.229602,-0.015567176,0.073018651,-0.213194519,0.831175243,0.999933842
ENSMUSG00000030760,121.1969794,168.401121,129.863108,127.4344202,125.8200996,139.9948393,Acer3,protein_coding,135.4517612,0.21367957,0.190065458,1.124241996,0.260910378,0.999933842
ENSMUSG00000030761,255.1000937,272.2339365,264.2668841,240.5873967,237.0360804,234.0059723,Myo7a,protein_coding,250.538394,-0.017714753,0.141751676,-0.124970327,0.900547042,0.999933842
ENSMUSG00000030763,248.2583287,246.0575964,256.0936815,273.5445744,234.7892929,273.8585178,Lcmt1,protein_coding,255.4336653,0.099215792,0.138373114,0.717016398,0.473363978,0.999933842
ENSMUSG00000030770,256.0774887,177.1265676,213.4114012,181.264477,204.4576618,236.0496926,Parva,protein_coding,211.3978815,-0.183272484,0.167399221,-1.094822801,0.273594275,0.999933842
ENSMUSG00000030774,2629.192537,2607.163468,2530.060272,2825.528696,2807.360971,2669.098689,Pak1,protein_coding,2678.067439,0.02444094,0.066939607,0.36511927,0.715022377,0.999933842
ENSMUSG00000030779,2920.456245,2726.702088,2920.557729,2944.174535,3194.931814,2723.257276,Rbbp6,protein_coding,2905.013281,-0.106164348,0.066442924,-1.597827765,0.110081314,0.999933842
ENSMUSG00000030780,117.2873994,126.5189769,108.9760347,105.4629684,110.0925871,128.7543778,BC017158,protein_coding,116.1820574,0.103288334,0.199174123,0.518583102,0.604051496,0.999933842
ENSMUSG00000030782,119.2421894,102.0877262,123.5061726,77.99865374,130.3136745,153.2790212,Tgfb1i1,protein_coding,117.7379063,-0.160511565,0.233374594,-0.687785088,0.491588128,0.999933842
ENSMUSG00000030788,527.7932973,535.7424262,595.7356562,437.23189,563.9436605,491.5147279,Rnf141,protein_coding,525.326943,-0.202356956,0.110690595,-1.828131429,0.067529829,0.999933842
ENSMUSG00000030792,11.72873994,6.980357345,17.25453882,6.591435527,11.23393746,9.196741271,Dkkl1,protein_coding,10.49762506,-0.827006049,0.647044535,-1.27812848,0.201204128,0.999933842
ENSMUSG00000030793,28.34445485,33.15669739,39.95787938,20.87287917,69.65041225,35.76510494,Pycard,protein_coding,37.95790466,-0.605984482,0.394608472,-1.535660091,0.124621768,0.999933842
ENSMUSG00000030796,28.34445485,35.77433139,69.01815529,48.33719387,43.81235609,35.76510494,Tead2,protein_coding,43.50859941,-0.244562683,0.363357328,-0.673063853,0.500906669,0.999933842
ENSMUSG00000030800,5.86436997,8.725446681,8.1732026,5.492862939,10.11054371,13.28418184,Prss8,protein_coding,8.608434623,0.196401425,0.717802601,0.273614813,0.784380649,0.999933842
ENSMUSG00000030801,161.2701742,123.9013429,118.9655045,135.1244283,148.2879745,150.2134408,Kat8,protein_coding,139.6271442,-0.065980929,0.192174677,-0.34333831,0.731343964,0.999933842
ENSMUSG00000030802,132.9257193,148.3325936,134.4037761,130.730138,114.5861621,147.1478603,Bckdk,protein_coding,134.6877082,0.157362753,0.186098957,0.845586432,0.397783497,0.999933842
ENSMUSG00000030804,83.07857457,93.36227949,74.46695703,87.88580703,96.61186216,70.50834974,Gm21974,protein_coding,84.31897167,-0.007784972,0.238345634,-0.032662532,0.973943703,0.999933842
ENSMUSG00000030805,55.71151471,48.86250142,43.59041387,37.35146799,56.1696873,56.20230776,Stx4a,protein_coding,49.64798218,-0.12032678,0.30681117,-0.392185136,0.694921426,0.999933842
ENSMUSG00000030806,1357.601648,1344.591334,1386.720041,1376.511453,1227.869364,1412.210715,Stx1b,protein_coding,1350.917426,0.055911421,0.077186405,0.724368768,0.468839368,0.999933842
ENSMUSG00000030811,751.6167511,732.9375212,741.9451694,821.7322957,816.7072534,832.8160151,Fbxl19,protein_coding,782.9591677,0.047145846,0.093065439,0.506588125,0.612443842,0.999933842
ENSMUSG00000030814,982.28197,1077.592665,1028.915394,1052.432539,863.8897907,1033.100603,Bcl7c,protein_coding,1006.368827,0.136291284,0.087383659,1.559688446,0.118833524,0.999933842
ENSMUSG00000030815,346.9752232,303.6455445,306.0410307,326.2760586,289.8355865,307.5799025,Phkg2,protein_coding,313.3922243,-0.0103356,0.129735287,-0.07966684,0.936502233,0.999933842
ENSMUSG00000030816,402.6867379,443.2526914,424.0984016,374.6132525,447.1107109,362.7603501,Rnf40,protein_coding,409.0870241,-0.10622736,0.120717044,-0.879969859,0.378875638,0.999933842
ENSMUSG00000030822,573.7308621,556.6834983,595.7356562,641.5663913,593.1518979,582.4602805,Prr14,protein_coding,590.5547644,0.013023928,0.099995571,0.130245048,0.896372555,0.999933842
ENSMUSG00000030823,57.6663047,52.35268009,60.84495269,45.0414761,55.04629355,57.22416791,9130019O22Rik,protein_coding,54.69597917,-0.166395918,0.283007725,-0.587955395,0.556562233,0.999933842
ENSMUSG00000030824,430.0537978,321.9689825,355.0802463,349.3460829,296.5759489,386.2631334,Nucb1,protein_coding,356.548032,-0.035905093,0.143136362,-0.250845369,0.801933664,0.999933842
ENSMUSG00000030826,57.6663047,76.7839308,63.56935356,70.30864562,46.05914359,75.61765045,Bcat2,protein_coding,65.00083812,0.408361933,0.264437607,1.544265723,0.122523973,0.999933842
ENSMUSG00000030835,475.0139676,474.6642995,484.0352207,481.1747935,462.8382234,453.7059027,Nomo1,protein_coding,471.9054012,-0.013226351,0.104943039,-0.126033621,0.899705311,0.999933842
ENSMUSG00000030838,9.77394995,14.83325936,8.1732026,8.788580703,7.863756222,12.26232169,Ush1c,protein_coding,10.28251175,0.481804936,0.64588299,0.745963191,0.455689651,0.999933842
ENSMUSG00000030839,104.5812645,98.5975475,136.2200433,118.6458395,80.88434971,130.7980981,Sergef,protein_coding,111.6211904,0.104498883,0.228591209,0.457143054,0.647568226,0.999933842
ENSMUSG00000030842,44.96016977,39.26451007,35.41721127,32.95717764,37.07199362,33.72138466,Lamtor1,protein_coding,37.2320745,-0.14533839,0.34211691,-0.424820832,0.67096729,0.999933842
ENSMUSG00000030844,25.41226987,25.30379538,20.88707331,19.77430658,21.34448117,34.7432448,Rgs10,protein_coding,24.57752852,0.24006584,0.428780151,0.559880955,0.57556064,0.999933842
ENSMUSG00000030846,1813.067716,1726.765898,1894.366736,1931.290609,1958.075299,1816.867331,Tial1,protein_coding,1856.738932,-0.04990607,0.071776383,-0.69529931,0.486867747,0.999933842
ENSMUSG00000030847,5.86436997,4.362723341,7.265068978,4.394290351,4.493574984,8.174881129,Bag3,protein_coding,5.759151459,-0.068464503,0.858008772,-0.079794642,0.936400586,0.999933842
ENSMUSG00000030850,854.2432256,858.5839535,850.0130704,825.0280135,905.4553593,767.416966,Ate1,protein_coding,843.4567647,-0.089014406,0.087801433,-1.01381496,0.310671056,0.999933842
ENSMUSG00000030852,1371.285178,1321.032628,1350.394696,1353.441428,1234.609727,1304.9154,Tacc2,protein_coding,1322.613176,0.007263483,0.076014362,0.095554081,0.923874737,0.999933842
ENSMUSG00000030854,1795.474606,1735.491345,1654.61946,1599.521688,1436.820601,1802.561289,Ptpn5,protein_coding,1670.748165,0.071542897,0.086651215,0.825642174,0.409007104,0.999933842
ENSMUSG00000030861,943.1861702,853.3486854,889.9709498,897.5338043,952.6378966,901.2806445,Acadsb,protein_coding,906.3263585,-0.070923892,0.083533284,-0.849049482,0.395853759,0.999933842
