ensembl_id,BR-A-Control,BR-B-Control,BR-C-Control,TH-A-Control,TH-B-Control,TH-C-Control,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026158,328.1127438,405.5705235,357.0335563,398.2704218,375.502518,331.7307619,Ogfrl1,protein_coding,366.0367542,-0.021367916,0.129848317,-0.164560594,0.86928985,0.999707677
ENSMUSG00000026162,24.72082316,16.26930467,11.40682289,18.68219463,21.25485951,14.63518067,Nhej1,protein_coding,17.82819759,-0.062665134,0.507054714,-0.123586532,0.901642657,0.999707677
ENSMUSG00000026163,53.93634145,51.13210039,45.62729154,67.08606252,59.82849343,56.58936527,Sphkap,protein_coding,55.69994243,-0.285200353,0.281051953,-1.014760262,0.310220121,0.999707677
ENSMUSG00000026171,93.26492375,83.67070972,114.0682289,105.2996424,100.7637784,96.59219244,Rnf25,protein_coding,98.94324594,-0.057076663,0.218420252,-0.2613158,0.793848983,0.999707677
ENSMUSG00000026172,111.2437042,142.9374624,147.1480152,149.457557,126.74194,137.5706983,Bcs1l,protein_coding,135.8498962,-0.043941912,0.192350509,-0.228447082,0.819298691,0.999707677
ENSMUSG00000026173,38.20490852,26.72814338,34.22046866,27.17410127,27.55259566,40.97850588,Plcd4,protein_coding,32.4764539,0.058732919,0.376451973,0.156017032,0.876019596,0.999707677
ENSMUSG00000026174,497.7874846,446.2437852,522.4324882,567.2593641,447.9264837,570.7720462,Rqcd1,protein_coding,508.736942,-0.111102255,0.121991369,-0.910738659,0.36243309,0.999707677
ENSMUSG00000026176,42.69960364,39.51116848,14.82886975,31.4200546,53.53075728,26.34332521,Ctdsp1,protein_coding,34.72229649,-0.20427478,0.42552915,-0.480048852,0.631192656,0.999707677
ENSMUSG00000026181,278.6710975,252.1742224,255.5128326,297.2167327,273.9515226,284.8981838,Ppm1f,protein_coding,273.7374319,-0.121965882,0.134827448,-0.904607214,0.365673512,0.999707677
ENSMUSG00000026185,3131.678825,3370.070253,2049.806073,2899.98612,3009.530663,2028.436041,Igfbp5,protein_coding,2748.251329,0.107289975,0.278642012,0.385045938,0.700203381,0.999707677
ENSMUSG00000026187,198.8902591,217.3114266,231.5585046,190.2187089,199.1659058,209.770923,Xrcc5,protein_coding,207.819288,0.113276407,0.152945008,0.740634875,0.458914857,0.999707677
ENSMUSG00000026188,432.6144053,424.1640146,420.9117645,376.1914645,485.7129006,431.2499905,Tmem169,protein_coding,428.47409,-0.018171275,0.122353449,-0.148514612,0.881936655,0.999707677
ENSMUSG00000026192,248.3319054,155.7204875,181.3684839,222.4879542,200.7403398,129.7652686,Atic,protein_coding,189.7357399,0.07937585,0.210831664,0.376489227,0.706553223,0.999707677
ENSMUSG00000026193,153.9433079,158.0446739,130.0377809,169.838133,199.1659058,120.0084815,Fn1,protein_coding,155.1730472,-0.150682839,0.202324198,-0.744759356,0.45641721,0.999707677
ENSMUSG00000026196,33.7102134,53.45628677,38.78319781,49.25305856,62.97736151,38.05146975,Bard1,protein_coding,46.03859797,-0.262000566,0.331533998,-0.790267568,0.429371523,0.999707677
ENSMUSG00000026198,157.3143292,161.5309535,182.5091662,186.8219463,124.380289,128.7895899,Abcb6,protein_coding,156.8910457,0.187666629,0.195241094,0.961204555,0.336449326,0.999707677
ENSMUSG00000026199,110.1200305,137.1269965,125.4750517,153.7035103,120.4442039,128.7895899,Ankzf1,protein_coding,129.2765638,-0.112801351,0.196688967,-0.573501162,0.566305412,0.999707677
ENSMUSG00000026200,206.7559755,190.5832833,174.5243901,210.5992849,188.1448675,198.0627784,Glb1l,protein_coding,194.77843,-0.060990321,0.158437832,-0.384947961,0.700275971,0.999707677
ENSMUSG00000026201,293.2788566,283.5507385,293.1553482,301.462686,279.4620417,288.8008986,Stk16,protein_coding,289.9517616,0.000777508,0.129901417,0.005985373,0.995224392,0.999707677
ENSMUSG00000026203,33.7102134,26.72814338,26.23569264,32.26924526,31.48868075,37.07579104,Dnajb2,protein_coding,31.25129441,-0.215027262,0.371937253,-0.578127789,0.563177847,0.999707677
ENSMUSG00000026204,249.4555792,240.5532905,295.4367127,258.1539621,248.760578,270.2630031,Ptprn,protein_coding,260.4371876,0.016416041,0.14245111,0.115239825,0.908255033,0.999707677
ENSMUSG00000026207,342.7205029,304.4684159,393.5353895,308.2562113,350.3115734,401.0039504,Speg,protein_coding,350.0493406,-0.023942243,0.140115827,-0.170874647,0.864322332,0.999707677
ENSMUSG00000026209,229.2294511,263.7951543,240.6839629,253.9080088,218.0591142,233.187212,Dnpep,protein_coding,239.8104839,0.057427596,0.145901803,0.393604428,0.693873112,0.999707677
ENSMUSG00000026211,160.6853506,174.3139786,180.2278016,170.6873236,156.6561868,161.9626661,Obsl1,protein_coding,167.4222179,0.074533371,0.166574315,0.447448162,0.654551508,0.999707677
ENSMUSG00000026213,273.0527286,216.1493335,226.9957754,279.3837287,265.2921354,233.187212,Stk11ip,protein_coding,249.0101523,-0.120283391,0.150491153,-0.799272171,0.424132612,0.999707677
ENSMUSG00000026219,3902.519038,4246.288518,4129.269885,3909.673821,3965.212124,4254.934861,Trip12,protein_coding,4067.983041,0.017772273,0.065083555,0.27306857,0.784800507,0.999707677
ENSMUSG00000026223,174.1694359,148.7479284,174.5243901,171.5365143,169.2516591,153.1815577,Itm2c,protein_coding,165.2352476,0.009008276,0.17036569,0.052876115,0.957830615,0.999707677
ENSMUSG00000026239,211.2506707,263.7951543,238.4025983,270.0426314,267.6537864,225.3817824,Pde6d,protein_coding,246.0877706,-0.099634603,0.150351446,-0.662678053,0.507536769,0.999707677
ENSMUSG00000026240,486.5507468,446.2437852,523.5731704,489.9830136,493.5850708,533.6962552,Cops7b,protein_coding,495.6053403,-0.057954888,0.109947757,-0.527112961,0.598115147,0.999707677
ENSMUSG00000026245,591.0524083,571.7498498,538.4020402,583.3939867,540.818092,499.5475003,Farsb,protein_coding,554.1606462,0.066204317,0.105931762,0.624971361,0.531989855,0.999707677
ENSMUSG00000026248,108.9963567,87.1569893,100.3800414,118.8866931,101.5509954,111.2273731,Mrpl44,protein_coding,104.6997415,-0.160063775,0.211086137,-0.758286534,0.448279467,0.999707677
ENSMUSG00000026249,170.7984146,205.6904947,120.9123226,237.7733861,183.4215654,51.71097171,Serpine2,protein_coding,161.7178592,0.071805949,0.632681588,0.113494609,0.909638437,0.999707677
ENSMUSG00000026254,898.9390241,841.35547,862.3558101,850.0398554,844.6838612,930.7974908,Eif4e2,protein_coding,871.3619186,-0.011489824,0.088560804,-0.129739386,0.896772621,0.999707677
ENSMUSG00000026259,20.22612804,19.75558424,27.37637493,24.62652928,23.61651057,16.5865381,Ngef,protein_coding,22.03127752,0.04979765,0.446504725,0.11152771,0.911197893,0.999707677
ENSMUSG00000026260,551.723826,553.1563587,484.7899726,494.2289669,482.5640326,520.0367532,Ndufa10,protein_coding,514.4166517,0.08766512,0.107333414,0.816755166,0.414068358,0.999707677
ENSMUSG00000026269,226.9821036,206.8525879,200.7600828,212.2976662,225.9312844,185.3789552,Rnpepl1,protein_coding,209.7004467,0.022826306,0.155713634,0.146591567,0.88345441,0.999707677
ENSMUSG00000026270,180.9114786,162.6930467,195.0566713,174.9332769,184.2087824,166.8410597,Capn10,protein_coding,177.4407193,0.033305623,0.16471215,0.202205014,0.839756454,0.999707677
ENSMUSG00000026273,170.7984146,159.2067671,190.4939422,192.7662809,172.4005271,221.4790675,Mterf4,protein_coding,184.5241666,-0.169382843,0.169123751,-1.001531967,0.316569693,0.999707677
ENSMUSG00000026274,114.6147256,128.9923442,84.41048935,106.9980238,124.380289,104.3976221,Pask,protein_coding,110.632249,-0.036110315,0.217738258,-0.165842766,0.86828069,0.999707677
ENSMUSG00000026275,1247.277896,1160.931097,1205.701179,1295.864954,1161.93232,1295.701329,Ppp1r7,protein_coding,1227.901463,-0.053839864,0.082172696,-0.655203815,0.512336538,0.999707677
ENSMUSG00000026276,929.2782162,773.9540649,966.1578984,843.2463301,854.9176825,967.8732818,2-Sep,protein_coding,889.2379123,0.003054542,0.102222441,0.029881324,0.976161701,0.999707677
ENSMUSG00000026277,1065.242744,998.2380507,1067.678622,1012.235272,1095.80609,1108.371016,Stk25,protein_coding,1057.928633,-0.038383394,0.083562833,-0.459335723,0.645993098,0.999707677
ENSMUSG00000026278,100.0069664,112.7230395,128.8970986,131.624553,110.2103826,111.2273731,Bok,protein_coding,115.7815689,-0.048134698,0.204626002,-0.235232557,0.814028238,0.999707677
ENSMUSG00000026279,113.4910518,135.9649033,140.3039215,123.9818371,134.6141102,129.7652686,Thap4,protein_coding,129.6868487,0.004421173,0.19015946,0.023249817,0.981451001,0.999707677
ENSMUSG00000026280,400.0278657,359.0867959,354.7521917,360.0568419,396.7573775,403.9309866,Atg4b,protein_coding,379.1020099,-0.05876376,0.120776953,-0.486547797,0.626578826,0.999707677
ENSMUSG00000026281,420.2539938,373.0319142,385.5506135,428.8412857,390.4596414,387.3444485,Dtymk,protein_coding,397.5803162,-0.033707453,0.117879584,-0.285948184,0.774917809,0.999707677
ENSMUSG00000026283,188.7771951,181.2865377,185.931213,181.7268023,169.2516591,162.9383448,Ing5,protein_coding,178.3186253,0.112833413,0.161189356,0.70000536,0.483923957,0.999707677
ENSMUSG00000026289,473.0666614,512.4830971,522.4324882,512.0619709,528.2226197,583.4558695,Atg16l1,protein_coding,521.9537844,-0.105612438,0.10749081,-0.982525284,0.325841133,0.999707677
ENSMUSG00000026305,306.762942,380.0044733,333.0792283,320.9940713,390.4596414,291.7279347,Lrrfip1,protein_coding,337.1713818,0.020706145,0.142375974,0.14543286,0.884369122,0.999707677
ENSMUSG00000026311,311.2576371,354.4384231,353.6115094,344.7714099,336.9288841,343.4389064,Asb1,protein_coding,340.7411283,-0.008320795,0.123663984,-0.067285519,0.946354405,0.999707677
ENSMUSG00000026313,310.1339633,255.6605019,294.2960304,289.5740167,255.8455311,252.7007863,Hdac4,protein_coding,276.3684716,0.107818733,0.14035404,0.76819116,0.442373625,0.999707677
ENSMUSG00000026321,4.49469512,18.59349105,14.82886975,11.03947864,18.10599143,26.34332521,Tnfrsf11a,protein_coding,15.56764187,-0.546184306,0.593386877,-0.920452283,0.357336458,0.999707677
ENSMUSG00000026341,202.2612804,208.0146811,216.7296348,196.1630436,205.4636419,221.4790675,Actr3,protein_coding,208.3518916,0.010235382,0.151378502,0.067614503,0.94609251,0.999707677
ENSMUSG00000026342,229.2294511,247.5258496,271.4823847,223.3371448,226.7185014,257.5791798,Slc35f5,protein_coding,242.6454186,0.082229271,0.146331292,0.561939076,0.574157529,0.999707677
ENSMUSG00000026347,495.540137,426.488201,330.7978637,489.9830136,398.3318115,332.7064406,Tmem163,protein_coding,412.3079112,0.035827555,0.157400683,0.227620074,0.819941613,0.999707677
ENSMUSG00000026349,2933.91224,2954.040891,3093.530367,2796.384859,2801.70537,3214.861354,Ccnt2,protein_coding,2965.73918,0.027961495,0.073027099,0.382892035,0.701799818,0.999707677
ENSMUSG00000026353,1393.355487,1471.209979,1414.446038,1384.180784,1368.183179,1362.047481,Ubxn4,protein_coding,1398.903825,0.056436961,0.073642044,0.766368748,0.443456923,0.999707677
ENSMUSG00000026355,105.6253353,120.8576918,107.2241351,101.9028798,127.5291571,126.8382325,Mcm6,protein_coding,114.9962386,-0.094238931,0.203959986,-0.462046175,0.644048208,0.999707677
ENSMUSG00000026356,405.6462346,452.0542511,461.9763269,474.6975816,462.8836071,485.8879983,Dars,protein_coding,457.1909999,-0.108910051,0.110591665,-0.984794382,0.324725081,0.999707677
ENSMUSG00000026361,784.3242985,693.7696348,789.3521437,732.8515437,737.6223467,857.6215874,Cdc73,protein_coding,765.9235925,-0.036462373,0.100662624,-0.362223554,0.717184979,0.999707677
ENSMUSG00000026374,1300.090564,1216.711571,1351.708512,1248.310277,1331.183979,1369.852911,Tsn,protein_coding,1302.976302,-0.029382779,0.080571496,-0.36467958,0.715350603,0.999707677
ENSMUSG00000026377,346.0915243,353.2763299,357.0335563,366.0011765,361.3326117,427.3472756,Nifk,protein_coding,368.5137457,-0.126275532,0.123186512,-1.025075963,0.305327346,0.999707677
ENSMUSG00000026380,15.73143292,8.134652334,26.23569264,18.68219463,21.25485951,10.73246583,Tfcp2l1,protein_coding,16.79521631,-0.02320557,0.55303792,-0.041960179,0.966530443,0.999707677
ENSMUSG00000026383,585.4340394,541.5354268,505.3222538,539.2360721,524.2865346,480.0339261,Epb4.1l5,protein_coding,529.3080421,0.079700982,0.108000789,0.737966664,0.460534707,0.999707677
ENSMUSG00000026384,937.1439326,891.3254772,955.8917578,938.3556846,873.0236739,1023.486968,Ptpn4,protein_coding,936.5379157,-0.02450958,0.090678533,-0.270290878,0.786936483,0.999707677
ENSMUSG00000026385,173.0457621,148.7479284,111.7868643,142.6640317,155.0817527,91.71379888,Dbi,protein_coding,137.1733563,0.150064859,0.225100124,0.66665827,0.50499044,0.999707677
ENSMUSG00000026398,378.6780639,314.9272547,499.6188424,377.0406552,359.7581776,510.2799661,Nr5a2,protein_coding,406.71716,-0.061205736,0.163813702,-0.373630135,0.70867951,0.999707677
ENSMUSG00000026399,50.56532011,46.48372762,26.23569264,47.55467723,73.99839977,32.19739748,Cd55,protein_coding,46.17253581,-0.326011049,0.367133667,-0.887990066,0.374546095,0.999707677
ENSMUSG00000026409,1154.012972,1214.387384,1172.621393,1100.551102,1263.483315,1233.257891,Pfkfb2,protein_coding,1189.71901,-0.022810411,0.083861536,-0.272000877,0.785621345,0.999707677
ENSMUSG00000026411,434.8617529,403.2463371,431.1779051,405.0639471,374.715301,405.882344,Tmem9,protein_coding,409.1579312,0.099382815,0.114191126,0.870319946,0.384125581,0.999707677
ENSMUSG00000026421,31.46286584,34.86279572,44.48660925,56.89577454,43.29693604,40.00282717,Csrp1,protein_coding,41.83463476,-0.341333679,0.33403786,-1.021841295,0.306856021,0.999707677
ENSMUSG00000026426,951.7516918,816.951513,994.6749556,1005.441747,910.8100908,928.8461333,Arl8a,protein_coding,934.7460219,-0.04182028,0.095598363,-0.437458121,0.661779141,0.999707677
ENSMUSG00000026427,286.5368139,331.1965593,257.7941972,317.5973086,281.8236928,280.9954689,Eif2d,protein_coding,292.6573401,-0.008718985,0.140315106,-0.062138605,0.950452454,0.999707677
ENSMUSG00000026430,57.30736279,54.61837996,41.06456239,53.49901188,51.16910623,36.10011233,Rassf5,protein_coding,48.95975593,0.115058427,0.311203451,0.369720924,0.71159044,0.999707677
ENSMUSG00000026434,3994.660288,3927.874984,4301.51291,3812.016894,3822.725844,4144.683166,Nucks1,protein_coding,4000.579014,0.053804664,0.066427335,0.80997777,0.417952952,0.999707677
ENSMUSG00000026436,468.5719663,593.8296204,491.6340664,438.182383,521.9248835,571.7477249,Elk4,protein_coding,514.3151074,0.021490885,0.126893222,0.169361965,0.865511939,0.999707677
ENSMUSG00000026439,466.3246187,454.3784375,427.7558582,414.4050444,410.9272838,437.1040627,Rbbp5,protein_coding,435.1492176,0.095980916,0.110949,0.865090409,0.386989168,0.999707677
ENSMUSG00000026455,350.5862194,377.6802869,330.7978637,334.5811219,382.5874712,375.6363039,Klhl12,protein_coding,358.6448778,-0.045353229,0.124304922,-0.36485465,0.715219908,0.999707677
ENSMUSG00000026456,107.8726829,102.2642008,100.3800414,119.7358837,77.93448487,100.4949073,Cyb5r1,protein_coding,101.4470335,0.060760405,0.224910579,0.27015361,0.78704208,0.999707677
ENSMUSG00000026457,558.4658687,541.5354268,596.5768369,632.6470453,564.4346025,607.8478373,Adipor1,protein_coding,583.5846029,-0.088665602,0.102280846,-0.866883733,0.386005717,0.999707677
ENSMUSG00000026463,1231.546463,1389.863456,1055.131117,1164.240401,1253.249494,981.5327838,Atp2b4,protein_coding,1179.260619,0.111935777,0.10913844,1.025631084,0.30506551,0.999707677
ENSMUSG00000026470,409.017256,468.3235558,432.3185874,408.4607098,431.3949263,434.1770266,Stx6,protein_coding,430.6153436,0.039707978,0.113336636,0.350354304,0.726072816,0.999707677
ENSMUSG00000026473,564.0842376,539.2112404,587.4513786,569.8069361,497.5211559,519.0610745,Glul,protein_coding,546.1893372,0.092183964,0.105298788,0.875451331,0.38132838,0.999707677
ENSMUSG00000026475,55.06001523,39.51116848,29.6577395,35.66600792,40.93528498,45.85689944,Rgs16,protein_coding,41.11451926,0.023758836,0.342989492,0.069269866,0.944774811,0.999707677
ENSMUSG00000026478,466.3246187,495.0516992,433.4592696,462.8089123,503.031675,429.2986331,Lamc1,protein_coding,464.9958013,-0.002124089,0.114214989,-0.018597284,0.98516237,0.999707677
ENSMUSG00000026480,43.82327742,49.9700072,46.76797383,41.61034257,56.67962536,52.68665042,Ncf2,protein_coding,48.58964613,-0.10384921,0.303039503,-0.342691989,0.73183019,0.999707677
ENSMUSG00000026489,14.60775914,5.810465953,23.95432806,16.9838133,12.5954723,30.24604006,Adck3,protein_coding,17.36631313,-0.419764802,0.572830441,-0.732790668,0.463686114,0.999707677
ENSMUSG00000026490,2814.802819,2990.065779,2438.778733,2780.250236,2889.873676,2818.735797,Cdc42bpa,protein_coding,2788.751174,-0.042416581,0.078149542,-0.54276173,0.587293866,0.999707677
ENSMUSG00000026491,1619.213917,1757.084904,1741.821855,1576.097874,1631.113663,1831.348941,Ahctf1,protein_coding,1692.780192,0.023333496,0.080388045,0.290260775,0.771616745,0.999707677
ENSMUSG00000026494,1094.458262,1180.686682,1018.629284,1092.908386,1105.252694,1080.076334,Kif26b,protein_coding,1095.335273,0.006492602,0.084408589,0.076918731,0.938688196,0.999707677
ENSMUSG00000026496,1082.09785,1136.52714,1176.043439,1152.351732,1052.509154,1186.425313,Parp1,protein_coding,1130.992438,0.00226761,0.084217731,0.02692557,0.978519099,0.999707677
ENSMUSG00000026502,406.7699084,334.6828389,290.8739836,320.1448806,340.8649692,327.8280471,Desi2,protein_coding,336.8607713,0.062151126,0.138660007,0.448226762,0.65398955,0.999707677
ENSMUSG00000026504,500.0348322,469.485649,459.6949623,449.2218617,455.7986539,438.0797415,Sdccag8,protein_coding,462.0526167,0.089290779,0.107861008,0.827831861,0.407765728,0.999707677
ENSMUSG00000026509,456.2115547,570.5877566,483.6492903,494.2289669,480.2023815,451.7392434,Capn2,protein_coding,489.4365322,0.081667526,0.115622492,0.706329056,0.479983528,0.999707677
ENSMUSG00000026511,431.4907316,391.6254052,365.0183323,386.3817525,385.7363392,386.3687698,Srp9,protein_coding,391.1035551,0.036680217,0.118283323,0.310104721,0.756481322,0.999707677
ENSMUSG00000026514,38.20490852,61.5909391,26.23569264,43.3087239,20.46764249,32.19739748,Cnih3,protein_coding,37.00088402,0.3950306,0.400662895,0.985942559,0.324161301,0.999707677
ENSMUSG00000026516,583.1866919,577.5603157,557.7936391,575.7512707,551.8391302,601.993765,Nvl,protein_coding,574.6874688,-0.008239065,0.09976291,-0.082586458,0.934180369,0.999707677
ENSMUSG00000026520,104.5016616,102.2642008,76.42571333,77.2763505,99.18934438,59.5164014,Pycr2,protein_coding,86.52894532,0.256868445,0.252709106,1.016459001,0.309410862,0.999707677
ENSMUSG00000026525,23.59714938,48.80791401,29.6577395,31.4200546,30.70146374,28.29468263,Opn3,protein_coding,32.07983398,0.171640967,0.387971807,0.442405772,0.658195603,0.999707677
ENSMUSG00000026526,270.805381,277.7402726,285.1705721,315.0497366,266.0793524,271.2386818,Fh1,protein_coding,281.0139994,-0.032176047,0.136579137,-0.235585373,0.813754425,0.999707677
ENSMUSG00000026553,2417.022301,2277.702654,2478.702613,2301.306702,2202.633219,2486.029357,Copa,protein_coding,2360.566141,0.038087308,0.072766163,0.523420587,0.600681601,0.999707677
ENSMUSG00000026558,278.6710975,242.8774768,270.3417024,281.08211,265.2921354,256.6035011,Uck2,protein_coding,265.8113372,-0.020339353,0.137724842,-0.14768108,0.882594464,0.999707677
