ensembl_id,BR-A-Control,BR-A-Mutant,BR-B-Control,BR-B-Mutant,BR-C-Control,BR-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026490,2505,2651,2573,2434,2138,2472,Cdc42bpa,protein_coding,2450.141939,-0.025222376,0.068167069,-0.370008222,0.711376364,0.999348475
ENSMUSG00000026492,41,35,34,45,36,50,Tfb2m,protein_coding,39.92038667,0.037732616,0.090292675,0.417892322,0.676025846,0.999348475
ENSMUSG00000026494,974,1073,1016,1098,893,1055,Kif26b,protein_coding,1011.87859,0.056431389,0.070120133,0.804781546,0.420945753,0.999348475
ENSMUSG00000026495,38,45,48,67,46,46,Efcab2,protein_coding,47.90367983,0.048927124,0.09303686,0.525889679,0.59896486,0.999348475
ENSMUSG00000026496,963,960,978,1139,1031,1042,Parp1,protein_coding,1013.271627,-0.014421548,0.071844077,-0.200733986,0.840906584,0.999348475
ENSMUSG00000026499,737,758,763,759,715,710,Acbd3,protein_coding,736.921684,-0.075216139,0.072919909,-1.031489753,0.302311211,0.999348475
ENSMUSG00000026502,362,325,288,292,255,261,Desi2,protein_coding,295.6350317,-0.092709766,0.095111657,-0.974746611,0.329685966,0.999348475
ENSMUSG00000026504,445,450,404,479,403,448,Sdccag8,protein_coding,435.3741035,0.032367004,0.082736116,0.391207683,0.69564373,0.999348475
ENSMUSG00000026509,406,488,491,424,424,429,Capn2,protein_coding,441.8803701,-0.05611751,0.087656864,-0.640195273,0.522045656,0.999348475
ENSMUSG00000026510,922,944,920,1058,984,926,Trp53bp2,protein_coding,953.7099059,-0.039799437,0.069873338,-0.569594045,0.568953068,0.999348475
ENSMUSG00000026511,384,411,337,439,320,346,Srp9,protein_coding,369.7268415,0.075085712,0.088704008,0.846474857,0.397287895,0.999348475
ENSMUSG00000026516,519,572,497,643,489,551,Nvl,protein_coding,540.8817813,0.107880381,0.079012595,1.36535677,0.172140944,0.999348475
ENSMUSG00000026520,93,108,88,94,67,119,Pycr2,protein_coding,94.16762194,0.125083197,0.100051095,1.250193189,0.211228984,0.999348475
ENSMUSG00000026525,21,34,42,25,26,34,Opn3,protein_coding,30.28661495,-0.006811196,0.081831106,-0.083234804,0.933664839,0.999348475
ENSMUSG00000026526,241,283,239,329,250,278,Fh1,protein_coding,267.7114795,0.132351585,0.091895843,1.440234725,0.149801002,0.999348475
ENSMUSG00000026527,237,232,206,220,202,233,Rgs7,protein_coding,220.5098806,-0.004998852,0.095277168,-0.052466417,0.958157054,0.999348475
ENSMUSG00000026547,146,123,138,126,99,175,Tagln2,protein_coding,134.0098996,0.026983483,0.100486506,0.268528428,0.788292596,0.999348475
ENSMUSG00000026553,2151,2119,1960,2279,2173,2137,Copa,protein_coding,2124.980279,-0.035636374,0.059342846,-0.600516774,0.548161885,0.999348475
ENSMUSG00000026556,2263,2288,2015,2601,2243,2334,Vangl2,protein_coding,2275.241628,0.045820789,0.061332967,0.747082547,0.455013735,0.999348475
ENSMUSG00000026558,248,256,209,244,237,272,Uck2,protein_coding,242.9534148,0.040416027,0.094489572,0.427730029,0.668847685,0.999348475
ENSMUSG00000026563,622,709,607,688,713,665,Tada1,protein_coding,663.6868455,-0.007906509,0.077949405,-0.101431299,0.919208091,0.999348475
ENSMUSG00000026565,1735,1823,1485,1868,1913,1688,Pou2f1,protein_coding,1741.602713,-0.024644461,0.070762781,-0.348268692,0.727638404,0.999348475
ENSMUSG00000026566,660,698,600,742,625,633,Mpzl1,protein_coding,655.0660277,0.033051781,0.075501393,0.437763859,0.661557472,0.999348475
ENSMUSG00000026567,29,35,21,26,25,32,Adcy10,protein_coding,27.7922951,0.047101328,0.082872453,0.568359285,0.569791031,0.999348475
ENSMUSG00000026571,341,394,363,369,317,344,Dcaf6,protein_coding,352.5752807,0.014454044,0.088085044,0.164091918,0.869658784,0.999348475
ENSMUSG00000026575,70,55,59,64,57,56,Nme7,protein_coding,59.90477877,-0.068878729,0.097347378,-0.707556078,0.479220976,0.999348475
ENSMUSG00000026576,1605,1738,1560,1571,1234,1691,Atp1b1,protein_coding,1557.09294,0.074027032,0.077538877,0.954708597,0.339725081,0.999348475
ENSMUSG00000026577,305,287,281,305,310,286,Blzf1,protein_coding,294.3677461,-0.090990333,0.08978756,-1.013395771,0.310871159,0.999348475
ENSMUSG00000026578,217,233,208,237,195,225,Ccdc181,protein_coding,217.741125,0.045935001,0.094590649,0.48561884,0.627237436,0.999348475
ENSMUSG00000026584,190,223,241,211,246,214,Scyl3,protein_coding,220.2114681,-0.101735479,0.09683755,-1.050578825,0.29345207,0.999348475
ENSMUSG00000026585,2154,2287,2128,2360,1995,2209,Kifap3,protein_coding,2175.533307,0.028001872,0.057606432,0.486089325,0.626903835,0.999348475
ENSMUSG00000026587,3108,3308,3288,3326,2975,3253,Astn1,protein_coding,3193.417857,-0.017242213,0.057662226,-0.299020939,0.764924069,0.999348475
ENSMUSG00000026594,1819,1965,1870,1992,1902,1675,Ralgps2,protein_coding,1860.57174,-0.078420339,0.062679893,-1.251124338,0.210889117,0.999348475
ENSMUSG00000026596,834,781,729,872,726,786,Abl2,protein_coding,783.1534012,-0.003884424,0.074344709,-0.052248827,0.958330428,0.999348475
ENSMUSG00000026600,159,121,101,150,134,128,Soat1,protein_coding,131.3279483,-0.039377581,0.100581175,-0.391500511,0.695427311,0.999348475
ENSMUSG00000026603,190,189,155,167,165,128,Smyd2,protein_coding,164.74726,-0.099127305,0.099610981,-0.995144352,0.319666062,0.999348475
ENSMUSG00000026604,45,26,23,26,27,22,Ptpn14,protein_coding,28.0805776,-0.093228551,0.081348148,-1.146043923,0.251776979,0.999348475
ENSMUSG00000026608,233,276,196,241,243,236,Kctd3,protein_coding,235.8985649,0.045370699,0.095245627,0.476354669,0.633821724,0.999348475
ENSMUSG00000026609,39,48,33,44,46,50,Ush2a,protein_coding,43.04072377,0.051537691,0.091979631,0.560316352,0.575263676,0.999348475
ENSMUSG00000026610,4011,3863,3977,4218,3467,4278,Esrrg,protein_coding,3948.114638,0.012988855,0.064712053,0.200717706,0.840919314,0.999348475
ENSMUSG00000026614,40,36,37,46,30,39,Slc30a10,protein_coding,37.72170368,0.021940561,0.089662174,0.244702534,0.806686766,0.999348475
ENSMUSG00000026615,1768,1979,1925,1963,1742,1850,Eprs,protein_coding,1861.034608,-0.004760351,0.06249654,-0.076169838,0.939283979,0.999348475
ENSMUSG00000026617,263,258,170,263,202,232,Bpnt1,protein_coding,229.2816316,0.093312588,0.097719172,0.954905627,0.339625424,0.999348475
ENSMUSG00000026618,174,246,195,250,200,210,Iars2,protein_coding,210.6612754,0.138269665,0.095934947,1.441285679,0.149503991,0.999348475
ENSMUSG00000026620,987,1150,969,1157,885,986,Mark1,protein_coding,1014.422269,0.098387987,0.070799814,1.389664496,0.164630781,0.999348475
ENSMUSG00000026623,1535,1854,1554,1681,1650,1691,Lpgat1,protein_coding,1651.152977,0.039905941,0.064850825,0.61534978,0.538323749,0.999348475
ENSMUSG00000026626,50,48,43,52,41,42,Ppp2r5a,protein_coding,45.68482225,-0.00440284,0.093551801,-0.047063123,0.962462918,0.999348475
ENSMUSG00000026627,271,314,264,310,259,326,Tmem206,protein_coding,288.6771579,0.117576826,0.090565308,1.298254586,0.194199866,0.999348475
ENSMUSG00000026632,120,139,92,110,73,128,Tatdn3,protein_coding,109.3753007,0.142774089,0.10027778,1.423785895,0.15450846,0.999348475
ENSMUSG00000026634,748,856,715,874,801,730,Angel2,protein_coding,781.9765229,0.018113999,0.074704644,0.242474876,0.808412222,0.999348475
ENSMUSG00000026641,98,101,87,106,97,97,Usf1,protein_coding,97.05735237,0.005931288,0.100591927,0.058963862,0.952980892,0.999348475
ENSMUSG00000026643,1189,1423,1261,1322,1148,1229,Nmt2,protein_coding,1254.123231,0.03993058,0.068416168,0.583642455,0.559460891,0.999348475
ENSMUSG00000026648,429,504,412,498,446,406,Dclre1c,protein_coding,445.980626,0.024101746,0.084422591,0.2854893,0.775269301,0.999348475
ENSMUSG00000026655,683,823,700,828,815,699,Fam107b,protein_coding,753.2252913,-0.00157784,0.078578248,-0.020079854,0.983979671,0.999348475
ENSMUSG00000026657,2514,2444,2382,2676,2151,2514,Frmd4a,protein_coding,2432.231585,0.01731879,0.062625023,0.276547442,0.782127626,0.999348475
ENSMUSG00000026659,129,150,124,137,115,125,Dusp12,protein_coding,129.108451,0.036427572,0.100057991,0.364064598,0.715809772,0.999348475
ENSMUSG00000026662,971,1102,943,1096,998,950,Sephs1,protein_coding,1003.46298,0.012752684,0.06881203,0.185326369,0.852973057,0.999348475
ENSMUSG00000026663,669,706,617,763,639,671,Atf6,protein_coding,672.8230151,0.046682214,0.074344849,0.627914575,0.530059902,0.999348475
ENSMUSG00000026664,140,155,138,122,106,125,Phyh,protein_coding,130.3268826,-0.015511003,0.100521265,-0.154305692,0.87736871,0.999348475
ENSMUSG00000026670,331,337,308,394,327,390,Uap1,protein_coding,345.5109629,0.08777526,0.088876337,0.98761113,0.323343133,0.999348475
ENSMUSG00000026672,64,51,64,51,43,54,Optn,protein_coding,54.37185749,-0.07645001,0.095065444,-0.804182953,0.421291323,0.999348475
ENSMUSG00000026675,886,949,813,961,950,863,Hsd17b7,protein_coding,898.411602,-0.026183678,0.072011609,-0.363603571,0.71615406,0.999348475
ENSMUSG00000026678,38,146,130,15,56,84,Rgs5,protein_coding,78.25822198,0.001517687,0.040480612,0.037491706,0.970092953,0.999348475
ENSMUSG00000026687,107,136,147,136,128,118,Aldh9a1,protein_coding,128.0719748,-0.036511312,0.100466124,-0.363419137,0.716291808,0.999348475
ENSMUSG00000026694,163,173,159,155,190,157,Mettl13,protein_coding,165.606278,-0.104095167,0.09863705,-1.055335366,0.291271972,0.999348475
ENSMUSG00000026696,408,396,326,430,324,397,Vamp4,protein_coding,377.2810026,0.083784497,0.088565976,0.946012236,0.344142345,0.999348475
ENSMUSG00000026698,278,317,265,327,311,282,Pigc,protein_coding,294.7223651,0.013764996,0.090862849,0.151492014,0.87958761,0.999348475
ENSMUSG00000026701,281,257,279,367,294,329,Prdx6,protein_coding,299.2412448,0.041430578,0.094476284,0.438528871,0.661002946,0.999348475
ENSMUSG00000026705,644,705,688,728,697,627,Klhl20,protein_coding,677.9708667,-0.063206081,0.075851155,-0.833290938,0.404680666,0.999348475
ENSMUSG00000026707,203,241,223,209,195,201,Nsun6,protein_coding,210.9110017,-0.018730734,0.096270502,-0.194563587,0.845734612,0.999348475
ENSMUSG00000026708,66,91,72,76,79,88,Cenpl,protein_coding,78.20711831,0.058897062,0.099521497,0.591802406,0.553982912,0.999348475
ENSMUSG00000026709,161,188,155,193,158,211,Dars2,protein_coding,176.3844666,0.139716159,0.097798122,1.428618014,0.153114054,0.999348475
ENSMUSG00000026715,39,37,27,22,22,45,Serpinc1,protein_coding,31.87865397,0.032380583,0.081679624,0.396434031,0.691784865,0.999348475
ENSMUSG00000026718,898,1050,817,923,884,815,Stam,protein_coding,891.9921821,0.003248645,0.076339275,0.042555355,0.966055984,0.999348475
ENSMUSG00000026721,1382,1478,1605,1311,1171,1416,Rabgap1l,protein_coding,1388.786314,-0.062922401,0.081550007,-0.771580576,0.440362883,0.999348475
ENSMUSG00000026723,72,106,98,84,97,102,Trdmt1,protein_coding,92.80086626,0.014983625,0.09993255,0.149937378,0.880814022,0.999348475
ENSMUSG00000026728,604,605,611,610,566,607,Vim,protein_coding,597.7670158,-0.051659554,0.077293393,-0.66835667,0.503905947,0.999348475
ENSMUSG00000026737,680,832,786,854,706,739,Pip4k2a,protein_coding,761.1271642,0.049740467,0.076560861,0.649685309,0.515895516,0.999348475
ENSMUSG00000026739,274,325,326,346,323,270,Bmi1,protein_coding,308.9374981,-0.050413302,0.092310859,-0.546125367,0.584979764,0.999348475
ENSMUSG00000026740,448,475,447,412,457,465,Dnajc1,protein_coding,449.0556907,-0.072411605,0.085005732,-0.851843795,0.394300795,0.999348475
ENSMUSG00000026748,423,460,490,386,323,511,Plxdc2,protein_coding,430.5841414,0.027203457,0.096473052,0.281979853,0.777958959,0.999348475
ENSMUSG00000026749,114,111,99,97,108,113,Nek6,protein_coding,106.6025624,-0.04688869,0.100604966,-0.46606735,0.641167293,0.999348475
ENSMUSG00000026750,299,308,287,332,321,304,Psmb7,protein_coding,306.8262856,-0.028440266,0.089315715,-0.318423987,0.750163345,0.999348475
ENSMUSG00000026753,800,852,780,882,877,762,Ppp6c,protein_coding,821.050946,-0.063210104,0.073136913,-0.864270882,0.387439102,0.999348475
ENSMUSG00000026754,556,646,542,606,554,588,Golga1,protein_coding,578.3392887,0.048604377,0.077379137,0.628132837,0.529916923,0.999348475
ENSMUSG00000026755,361,417,347,422,358,365,Arpc5l,protein_coding,375.5953648,0.059698073,0.085410535,0.698954448,0.484580499,0.999348475
ENSMUSG00000026764,6555,6747,6580,7106,6793,6569,Kif5c,protein_coding,6691.216218,-0.057712369,0.048327408,-1.194195417,0.232401535,0.999348475
ENSMUSG00000026765,90,98,69,97,74,81,Lypd6b,protein_coding,84.08293438,0.065709295,0.100008881,0.657034594,0.511158673,0.999348475
ENSMUSG00000026768,35,36,32,19,38,22,Itga8,protein_coding,30.35308915,-0.118467496,0.083287603,-1.4223905,0.154912919,0.999348475
ENSMUSG00000026771,318,387,411,348,395,331,Spopl,protein_coding,363.8828388,-0.123356119,0.091604925,-1.346610119,0.178105834,0.999348475
ENSMUSG00000026773,628,605,690,698,588,613,Pfkfb3,protein_coding,633.9912739,-0.072555919,0.079956353,-0.907444082,0.364172007,0.999348475
ENSMUSG00000026775,1144,1279,1112,1193,1201,1165,Yme1l1,protein_coding,1176.053014,-0.019954807,0.066889734,-0.298323907,0.76545596,0.999348475
ENSMUSG00000026781,828,929,850,841,841,816,Acbd5,protein_coding,846.7062405,-0.049686804,0.072469527,-0.685623411,0.492950615,0.999348475
ENSMUSG00000026782,3575,3930,3426,3819,3612,3550,Abi2,protein_coding,3630.735381,-0.005803334,0.052839611,-0.109829225,0.912544813,0.999348475
ENSMUSG00000026784,277,308,322,302,306,311,Pdss1,protein_coding,303.1434786,-0.050596709,0.090950415,-0.556310926,0.577998319,0.999348475
ENSMUSG00000026787,1910,1989,1695,2146,1765,1776,Gad2,protein_coding,1866.559594,0.036192779,0.0632197,0.572492108,0.566988631,0.999348475
ENSMUSG00000026788,343,346,324,435,369,365,Zbtb43,protein_coding,361.146127,0.035206252,0.089029725,0.395443792,0.692515396,0.999348475
ENSMUSG00000026790,419,559,553,550,475,518,Odf2,protein_coding,509.3329502,0.053394883,0.086811136,0.615069512,0.538508815,0.999348475
ENSMUSG00000026791,86,116,73,101,91,82,Slc2a8,protein_coding,90.67588432,0.072509386,0.100155333,0.723969295,0.469084586,0.999348475
ENSMUSG00000026792,77,79,60,65,71,67,Lrsam1,protein_coding,69.47851215,-0.029686746,0.098611144,-0.301048589,0.763377444,0.999348475
ENSMUSG00000026796,113,139,103,155,139,134,Fam129b,protein_coding,129.41387,0.092538778,0.100340348,0.92224893,0.356398746,0.999348475
ENSMUSG00000026797,2180,2329,2014,2332,2080,2248,Stxbp1,protein_coding,2183.532551,0.03959446,0.056642505,0.699023813,0.484537149,0.999348475
ENSMUSG00000026798,104,136,127,142,138,159,Coq4,protein_coding,133.5787117,0.079039321,0.100417011,0.787110872,0.431216966,0.999348475
ENSMUSG00000026799,268,305,241,322,262,299,Med27,protein_coding,280.6025506,0.120679684,0.090550948,1.332726892,0.182621445,0.999348475
ENSMUSG00000026803,132,123,135,153,137,119,Ttf1,protein_coding,132.4814264,-0.072667752,0.10003116,-0.726451156,0.467562241,0.999348475
ENSMUSG00000026806,72,69,63,66,69,53,Ddx31,protein_coding,65.03721617,-0.08451646,0.098221172,-0.860470898,0.389529519,0.999348475
ENSMUSG00000026811,37,58,53,40,36,41,St6galnac6,protein_coding,43.93709316,0.012271155,0.090597344,0.135447187,0.892258318,0.999348475
ENSMUSG00000026812,1186,1291,1222,1279,1140,1158,Tsc1,protein_coding,1205.899968,-0.022810601,0.065804166,-0.346643728,0.72885899,0.999348475
ENSMUSG00000026816,324,347,310,437,353,362,Gtf3c5,protein_coding,352.7262614,0.085677732,0.089529779,0.956974678,0.338580036,0.999348475
ENSMUSG00000026817,85,85,59,77,73,84,Ak1,protein_coding,76.65448997,0.036618289,0.099207613,0.369107651,0.712047486,0.999348475
ENSMUSG00000026819,423,431,414,543,495,441,Slc25a25,protein_coding,454.9165547,-0.008280352,0.0874398,-0.094697746,0.924554908,0.999348475
ENSMUSG00000026821,805,832,811,951,820,822,Ralgds,protein_coding,835.0452193,-0.000724409,0.071767411,-0.010093849,0.991946411,0.999348475
ENSMUSG00000026824,71,62,67,58,73,60,Kcnj3,protein_coding,65.06320267,-0.128601818,0.098434188,-1.306475129,0.191391032,0.999348475
ENSMUSG00000026826,2796,3084,2726,2836,2553,2904,Nr4a2,protein_coding,2800.581119,0.029496657,0.060129508,0.490552119,0.623743259,0.999348475
ENSMUSG00000026827,332,372,331,340,257,371,Gpd2,protein_coding,331.6985694,0.098009378,0.092530802,1.059208124,0.289505006,0.999348475
ENSMUSG00000026836,405,406,449,457,410,423,Acvr1,protein_coding,423.0538045,-0.055507104,0.084875004,-0.653986468,0.513120524,0.999348475
ENSMUSG00000026839,62,82,67,81,66,78,Upp2,protein_coding,72.10321537,0.087902381,0.099348634,0.884787012,0.376271516,0.999348475
ENSMUSG00000026842,725,765,678,832,732,749,Abl1,protein_coding,741.9756647,0.033187807,0.072719073,0.456383798,0.648114014,0.999348475
ENSMUSG00000026843,558,663,584,765,630,636,Fubp3,protein_coding,634.4130709,0.098510047,0.078964211,1.247527777,0.212204042,0.999348475
ENSMUSG00000026848,324,311,263,348,296,356,Tor1b,protein_coding,314.2249632,0.07583055,0.091400471,0.829651638,0.406735772,0.999348475
ENSMUSG00000026849,159,168,142,189,167,158,Tor1a,protein_coding,162.6716357,0.024465752,0.098488413,0.248412489,0.803815272,0.999348475
ENSMUSG00000026851,79,71,78,93,75,76,BC005624,protein_coding,78.20595645,-0.021189293,0.099684222,-0.212564164,0.831666925,0.999348475
ENSMUSG00000026853,196,137,154,196,181,161,Crat,protein_coding,170.0551412,-0.115125731,0.099518468,-1.156827812,0.247342717,0.999348475
ENSMUSG00000026854,253,317,268,302,281,279,Usp20,protein_coding,281.4976526,0.046840254,0.091195308,0.513625702,0.607513707,0.999348475
ENSMUSG00000026857,187,251,191,235,239,277,Ntmt1,protein_coding,228.5091711,0.133954493,0.097165954,1.378615522,0.168013328,0.999348475
ENSMUSG00000026858,145,163,141,156,140,172,Fam73b,protein_coding,151.9237511,0.064971723,0.099019903,0.656148116,0.511728828,0.999348475
ENSMUSG00000026860,288,325,276,336,291,320,Sh3glb2,protein_coding,303.9092468,0.074992736,0.088899835,0.843564399,0.398912865,0.999348475
ENSMUSG00000026864,2495,2433,2289,2458,2490,2416,Hspa5,protein_coding,2419.071522,-0.080930752,0.057239833,-1.413888689,0.157394588,0.999348475
ENSMUSG00000026867,2336,2248,2074,2442,2284,2352,Gapvd1,protein_coding,2276.832273,-0.019924882,0.060537159,-0.329134749,0.742053841,0.999348475
ENSMUSG00000026869,454,506,435,548,507,430,Psmd5,protein_coding,476.7513411,-0.008204727,0.084728106,-0.096835956,0.92285667,0.999348475
ENSMUSG00000026878,1445,1403,1285,1492,1391,1362,Rab14,protein_coding,1388.601839,-0.043872998,0.063485685,-0.691069138,0.489522094,0.999348475
ENSMUSG00000026880,53,80,57,79,84,44,Stom,protein_coding,65.62583016,-0.012715431,0.094751485,-0.134197694,0.893246249,0.999348475
ENSMUSG00000026883,859,884,773,881,775,780,Dab2ip,protein_coding,820.2420399,-0.013959541,0.07222372,-0.193281949,0.846738163,0.999348475
ENSMUSG00000026885,55,59,58,41,51,48,Ttll11,protein_coding,51.90267099,-0.080621913,0.094744795,-0.850937643,0.394803993,0.999348475
ENSMUSG00000026887,77,70,75,76,69,80,Mrrf,protein_coding,74.18839437,-0.026458289,0.09940979,-0.266153757,0.790120796,0.999348475
ENSMUSG00000026888,64,88,74,62,35,76,Grb14,protein_coding,66.01464502,0.094372808,0.094239455,1.001415038,0.316626197,0.999348475
ENSMUSG00000026889,1031,1084,1039,1075,1106,1030,Rbm18,protein_coding,1056.057927,-0.078919793,0.067263487,-1.173293221,0.24067824,0.999348475
ENSMUSG00000026895,188,218,177,250,167,189,Ndufa8,protein_coding,196.2628909,0.129948489,0.09700777,1.339567841,0.180385885,0.999348475
ENSMUSG00000026904,372,442,331,310,198,358,Slc4a10,protein_coding,332.6572025,0.062373553,0.092235736,0.676240642,0.498887873,0.999348475
ENSMUSG00000026914,519,594,487,601,502,526,Psmd14,protein_coding,534.187746,0.075755401,0.07870838,0.96248203,0.335807526,0.999348475
ENSMUSG00000026915,5124,5323,4985,5150,4850,5117,Strbp,protein_coding,5065.979837,-0.033410254,0.051603839,-0.647437375,0.517348913,0.999348475
ENSMUSG00000026917,179,193,158,197,180,160,Wdr5,protein_coding,176.6205532,-0.005313803,0.09778189,-0.054343426,0.956661551,0.999348475
